,date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power,GHI_clear,DNI_clear,DHI_clear,POA_clear,P_theoretical_W,power_W,GHI_ratio,DNI_ratio,K_PV
25202,2019-03-25 04:30:00+00:00,846.27,792.89,18.12,6.97,6.25,301.61,936.72,1101,519,18.9,939.099976,319,2.9,5.471235,867.4174988934911,937.1736552242324,99.27951303461214,1066.431652328134,20000000.0,5471235.0,0.9756201610868265,0.8460438421204761,0.27356175
25203,2019-03-25 04:45:00+00:00,843.98,790.65,18.29,6.93,5.92,301.51,936.36,1078,355,19.5,938.799988,221,3.9,5.414391,865.8148151254309,936.8618605291036,99.16155556658488,1064.3919589319562,20000000.0,5414391.0,0.9747811948421469,0.8439344510763531,0.27071955
25204,2019-03-25 05:00:00+00:00,839.7,786.47,18.47,6.75,5.7,301.56,935.96,1073,134,19.1,938.700012,313,3.5,5.016483,860.025388617225,935.7279910079616,98.73514803892895,1057.1430451535623,20000000.0,5016483.0,0.9763665248884051,0.8404899795215257,0.25082415
25205,2019-03-25 05:15:00+00:00,829.46,776.5,18.69,6.28,5.72,302.42,935.6,1062,484,20.1,938.5,332,2.4,5.329125,850.0759300295726,933.7512542727025,98.00120454809496,1044.7169414548912,20000000.0,5329125.0,0.9757481310771199,0.8315919217745146,0.26645625
25206,2019-03-25 05:30:00+00:00,820.01,767.29,18.89,5.77,5.95,303.58,935.38,1053,69,19.4,938.400024,313,1.9,5.25807,836.012258378044,930.894787485762,96.9612427064352,1027.1687636737388,20000000.0,5258070.0,0.9808588232795891,0.8242499692928356,0.2629035
25207,2019-03-25 05:45:00+00:00,801.49,749.24,19.03,5.45,6.19,304.11,935.25,1032,50,20.0,938.0,303,3.2,5.2154370000000005,817.8992409856062,927.10398893487,95.6173087830989,1004.5770047286088,19689709.292680733,5215437.000000001,0.979937331931214,0.80815098299899,0.2648813612468488
25208,2019-03-25 06:00:00+00:00,785.99,734.13,19.15,5.24,6.34,304.66,935.15,1012,48,19.700001,938.0,251,1.7,8.228169,795.8207288095709,922.3039598350256,93.97186461395404,977.04386325206,19150059.719740376,8228168.999999999,0.9876470561098902,0.7959740302224392,0.4296680595475214
25209,2019-03-25 06:15:00+00:00,758.09,706.94,19.23,5.09,6.43,306.13,935.05,971,46,19.9,937.799988,31,5.4,10.16086,769.8794962854998,916.3958281524208,92.0276268777958,944.695566145436,18516033.09645055,10160860.0,0.9846865693366539,0.7714352011240467,0.5487600906237199
25210,2019-03-25 06:30:00+00:00,736.72,686.11,19.3,4.98,6.48,308.16,934.98,931,46,20.799999,937.5,128,2.4,9.862434,740.1972323040947,909.2516151354108,89.78734671518987,907.6827201701705,17790581.31533534,9862434.0,0.9953022895083373,0.7545876065315767,0.554362661072725
25211,2019-03-25 06:45:00+00:00,700.75,651.08,19.34,4.89,6.46,309.96,934.95,869,51,20.1,937.400024,352,2.1,9.450315,706.9146278001597,900.7071335666552,87.25350972315994,866.1807567861769,16977142.833009068,9450315.0,0.9912795300058462,0.7228542727554828,0.556649319202612
25212,2019-03-25 07:00:00+00:00,674.01,625.04,19.37,4.85,6.36,310.69,934.9,821,406,20.299999,937.400024,161,1.1,10.71509,670.191619227326,890.552152014739,84.42792545207226,820.3905746350733,16079655.262847437,10715090.0,1.0056974463170343,0.7018567060738014,0.6663756047530174
25213,2019-03-25 07:15:00+00:00,629.56,581.79,19.37,4.94,6.2,310.19,934.87,776,354,20.5,937.0,312,5.0,11.07037,630.2079291301857,878.5166843534581,81.31116317354906,770.5396032527568,15102576.223754032,11070370.0,0.9989718803902071,0.6622412645790179,0.7330120262917799
25214,2019-03-25 07:30:00+00:00,597.27,550.4,19.4,5.1,6.06,308.46,934.9,516,368,20.4,937.0,301,3.1,11.51091,587.1640826062745,864.2516546115281,77.90176396279634,716.8835756573066,14050918.082883207,11510910.0,1.0172114025586645,0.636851543254955,0.8192283188970094
25215,2019-03-25 07:45:00+00:00,545.49,500.13,19.39,5.32,5.97,305.78,935.0,649,345,20.799999,936.900024,41,2.3,10.64404,541.2831879578678,847.301219077924,74.19511886067994,659.7094597067182,12930305.41025168,10644040.0,1.0077719244486487,0.5902623396957539,0.8231855058551799
25216,2019-03-25 08:00:00+00:00,509.12,464.86,19.37,5.59,5.91,302.78,935.12,409,313,21.0,936.900024,267,3.2,9.80559,492.8140368568544,827.0624752530888,70.18184197892384,599.3403760379352,11747071.37034353,9805590.0,1.033087456776078,0.5620615297021528,0.8347263493056692
25217,2019-03-25 08:15:00+00:00,452.09,409.71,19.27,5.98,5.78,300.62,935.09,101,277,20.4,937.0,322,0.0,8.782397999999999,442.0364327983157,802.7256824983249,65.84535475879647,536.1438517431504,10508419.494165748,8782397.999999998,1.0227437524505392,0.5103985196099103,0.8357487065372644
25218,2019-03-25 08:30:00+00:00,412.72,371.75,19.18,6.38,5.51,299.84,935.0,88,236,21.0,936.700012,340,1.7,7.517619,389.27042169888097,773.1837906921821,61.1582111002665,472.52447624829335,9261479.734466547,7517619.0,1.0602398152903032,0.48080418197489105,0.8117081951843204
25219,2019-03-25 08:45:00+00:00,352.26,313.64,19.06,6.69,5.01,300.59,934.94,186,193,20.5,937.099976,339,2.0,6.25284,334.89273704077897,736.8929879643473,56.07638467654374,404.5427652289183,7929038.198486799,6252840.0,1.0518591806818023,0.42562489414701105,0.7886000601174188
25220,2019-03-25 09:00:00+00:00,311.35,274.54,18.99,6.82,4.3,302.56,934.88,76,33,20.1,936.900024,320,1.3,4.97385,279.3671141520919,691.6549935508203,50.53023276570116,335.3446629524892,6572755.393868788,4973850.0,1.1144833598076835,0.39693200014441565,0.7567374262306669
25221,2019-03-25 09:15:00+00:00,249.44,215.75,18.92,6.83,3.63,304.43,934.76,68,27,19.700001,937.099976,208,1.6,3.709071,223.30291927902687,634.2789844123236,44.4102102161433,265.7886816109953,5209458.159575508,3709071.0,1.1170476445420479,0.34015000544263363,0.7119878663738483
25222,2019-03-25 09:30:00+00:00,208.0,176.77,18.88,6.76,3.31,302.54,934.64,60,22,19.6,937.200012,334,3.1,2.600613,167.57573947807884,560.0888304520007,37.54556832133321,197.11525995996303,3863459.0952152754,2600613.0,1.241229790468621,0.31561065029156854,
25223,2019-03-25 09:45:00+00:00,146.26,119.55,18.71,6.8,3.45,298.13,934.59,51,17,19.6,937.299988,255,0.7,1.548999,113.59347246029772,462.4055773130231,29.681451820934385,131.29995344159508,2573479.087455264,1548999.0,1.2875739849498802,0.25853926912968705,
25224,2019-03-25 10:00:00+00:00,106.02,83.12,18.33,6.99,3.69,296.8,934.61,41,12,18.9,937.400024,116,0.6,0.71055,63.92381203223108,333.2134777689137,20.511624519148786,71.82069544598941,1407685.6307413927,710550.0,1.6585368836661925,0.24944969380153467,
25276,2019-03-25 23:00:00+00:00,75.09,55.94,6.07,20.44,4.43,6.19,938.72,57,19,4.0,943.5,158,1.0,0.753183,57.12760641777503,310.8374759888562,19.016908812632245,62.934182110666384,1233509.969369061,753183.0,1.3144258040651262,0.1799654299149099,
25277,2019-03-25 23:15:00+00:00,134.69,108.99,6.93,19.72,3.71,10.82,939.05,76,29,4.4,943.700012,158,0.0,1.435311,105.90040281301049,445.4899924465424,28.41596897848956,120.7530627149482,2366760.0292129843,1435311.0,1.2718554077440445,0.24465196042103798,
25278,2019-03-25 23:30:00+00:00,175.94,146.89,7.97,18.79,2.88,15.46,939.26,167,71,5.4,943.700012,300,0.0,2.287971,159.56936295304067,547.5228108211152,36.47071933277712,185.7372375325293,3640449.855637575,2287971.0,1.1025926076534942,0.26828105988809914,
25279,2019-03-25 23:45:00+00:00,238.52,205.43,9.16,17.66,2.03,26.28,939.43,188,69,6.9,943.5,289,0.8,3.325374,215.2868297749856,624.8310724708027,43.47901386843748,254.0473067616903,4979327.212529129,3325374.0,1.1079172852761006,0.32877686314103627,0.6678360063649957
25280,2019-03-26 00:00:00+00:00,280.18,244.84,10.35,16.73,1.32,48.28,939.46,291,137,8.400001,943.5,196,0.0,4.40541,270.9250497491676,681.4492615452779,50.07931738417935,322.78405740669075,6326567.525171139,4405410.0,1.0341605556939122,0.359293074065107,0.6963349371475853
25281,2019-03-26 00:15:00+00:00,341.89,303.66,11.55,15.6,0.88,69.73,939.47,363,165,10.2,943.299988,273,0.0,5.457024,326.6865235923307,728.4454916364887,55.74817840124405,392.02782229299874,7683745.316942776,5457024.0,1.046538425400864,0.41686029151997755,0.7102036539351687
25282,2019-03-26 00:30:00+00:00,382.19,342.29,12.42,14.32,0.73,118.5,939.49,422,186,9.0,943.400024,322,0.7,6.466005,381.3961847303512,766.0674738677494,60.93288843059901,460.2084305709829,9020085.239191266,6466005.0,1.0020813403527098,0.4468144278099079,0.7168452213628679
25283,2019-03-26 00:45:00+00:00,440.94,398.82,13.2,13.29,0.98,171.87,939.38,407,177,11.3,943.5,10,0.0,6.778647,434.5716128187244,796.639776160912,65.70976388599138,526.6484236279041,10322309.103106922,6778647.0,1.0146544021593331,0.5006277767373782,0.6566987030023823
25284,2019-03-26 01:00:00+00:00,478.69,435.27,13.97,12.65,1.52,188.47,939.31,531,228,11.7,943.5,354,0.3,8.157114,485.8243219601986,821.7910683826365,70.12722818252996,587.8848825011094,11522543.697021743,8157114.0,0.9853150168945575,0.5296601736699974,0.7079264973504407
25285,2019-03-26 01:15:00+00:00,532.83,487.64,14.87,11.76,2.17,207.82,939.32,608,256,13.1,943.400024,341,0.5,9.265572,534.8261986742616,842.6862694395409,74.21566633557836,648.7596383346774,12715688.911359675,9265572.0,0.996267575000608,0.5786732473098473,0.7286724348629289
25286,2019-03-26 01:30:00+00:00,567.03,520.78,15.84,11.01,2.92,222.81,939.23,571,231,14.0,943.400024,359,1.0,8.597655,581.2914101725942,860.1753845016717,77.9936506281934,706.5135662225673,13847665.89796232,8597655.0,0.9754659884474127,0.6054346699326966,0.6208739482417136
25287,2019-03-26 01:45:00+00:00,615.08,567.43,16.89,10.24,3.82,231.89,938.96,652,257,14.3,943.299988,355,1.2,10.34561,624.96629311761,874.8899380756786,81.47193495852252,760.8154379131918,14911982.58309856,10345610.0,0.9841810778813482,0.6485730093639697,0.6937783049536185
25288,2019-03-26 02:00:00+00:00,643.98,588.45,17.8,9.58,4.82,238.48,938.71,817,197,16.200001,943.299988,359,1.0,12.24988,665.6235323477171,887.3065582023153,84.65607218370667,811.3715537443019,15902882.453388317,12249880.0,0.9674838233687768,0.6631868034337545,0.7702930607645914
25289,2019-03-26 02:15:00+00:00,685.34,635.75,18.56,9.31,5.77,242.35,938.67,698,104,17.1,942.900024,343,1.0,11.78092,703.0587749233543,897.7897326819945,87.54817087885579,857.9203118096716,16815238.111469563,11780920.0,0.9747975908197918,0.7081279467306947,0.7006097637097575
25290,2019-03-26 02:30:00+00:00,709.75,659.49,19.08,9.49,6.47,243.88,938.67,818,129,17.5,942.700012,333,1.4,9.009774,737.0886795355963,906.6211148574388,90.14810278518848,900.2289648172573,17644487.710418243,9009774.0,0.9629099180402269,0.7274152225140942,0.5106282567036589
25291,2019-03-26 02:45:00+00:00,742.24,691.09,19.49,9.9,6.87,243.18,938.63,958,85,19.1,942.5,279,0.3,14.39574,767.5497968984251,914.0199558878104,92.45434846462672,938.0916562631734,18386596.4627582,14395740.0,0.9670252053994426,0.756099465387194,0.7829475144656802
25292,2019-03-26 03:00:00+00:00,761.34,709.72,19.78,10.44,7.11,243.45,938.58,982,114,19.200001,942.299988,327,1.7,14.32469,794.2979663878897,920.1575708850336,94.4646014202898,971.3282410381884,19038033.524348486,14324690.0,0.9585067974707682,0.7713026795153913,0.7524248752729421
25293,2019-03-26 03:15:00+00:00,786.07,733.84,20.02,10.82,7.22,243.1,938.55,992,399,20.0,942.0,186,0.9,14.694170000000002,817.2080351006878,925.1677072546928,96.17620685339386,999.783575935578,19595758.08833733,14694170.000000002,0.9618970522030523,0.7931967298962139,0.7498648398168086
25294,2019-03-26 03:30:00+00:00,799.3,746.78,20.33,10.89,7.24,242.22,938.52,1029,438,20.5,941.799988,311,1.9,15.07787,836.1737484286961,929.1540313296651,97.58648215833956,1023.327037783146,20000000.0,15077870.0,0.9559018104813889,0.8037203464869233,0.7538935
25295,2019-03-26 03:45:00+00:00,814.02,761.23,20.6,10.66,7.25,243.26,938.46,1016,437,21.4,941.400024,341,3.8,15.26261,851.1077474851852,932.195548445983,98.69295259050875,1041.8521510671178,20000000.0,15262610.0,0.9564241453625931,0.8165990507774992,0.7631305
25296,2019-03-26 04:00:00+00:00,818.09,765.33,20.91,10.13,7.24,244.69,938.35,913,378,21.0,941.299988,56,3.4,15.19156,861.9416247257889,934.3505006126568,99.49352379188316,1055.276249160088,20000000.0,15191560.0,0.949124600242227,0.8191037512134585,0.759578
25297,2019-03-26 04:15:00+00:00,819.7,767.23,21.22,9.49,7.2,247.62,938.21,1045,464,21.1,940.599976,322,1.0,15.74579,868.6259880411313,935.6591039610228,99.9866042991165,1063.540123229728,20000000.0,15745790.0,0.943674275563104,0.8199888151058496,0.7872895
25298,2019-03-26 04:30:00+00:00,811.16,759.13,21.48,9.08,7.18,250.88,938.08,965,359,22.1,940.5,262,4.2,14.99261,871.130522807213,936.1453711409808,100.1711882821877,1066.607696944855,20000000.0,14992610.0,0.9311578216614907,0.8109103814451026,0.7496305
25299,2019-03-26 04:45:00+00:00,778.57,718.64,21.67,9.24,7.16,252.76,937.8,722,280,22.0,940.099976,340,1.9,11.65302,869.4440366450951,935.818172938138,100.0469042992794,1064.4657838201565,20000000.0,11653020.0,0.8954802922155303,0.7679269550234579,0.582651
25300,2019-03-26 05:00:00+00:00,770.19,716.8,21.92,9.27,7.07,251.33,937.41,609,199,21.799999,939.900024,304,3.0,10.13244,863.5744738773654,934.6716255280378,99.6140329584856,1057.1239828948403,20000000.0,10132440.0,0.8918628598896883,0.7669003534744596,0.506622
25301,2019-03-26 05:15:00+00:00,735.38,644.8,22.26,8.7,7.01,251.46,936.86,575,218,22.0,939.599976,13,2.4,10.26034,853.5489038963213,932.6848362024178,98.87349516815324,1044.614751502379,20000000.0,10260340.0,0.86155578976565,0.6913374968391369,0.513017
25302,2019-03-26 05:30:00+00:00,715.78,595.8,22.62,7.82,7.31,258.81,936.44,905,134,22.200001,939.400024,7,3.1,13.11675,839.4134786362794,929.8209857403128,97.82680972763558,1026.9936267073422,20000000.0,13116750.0,0.8527144467144657,0.640768501826866,0.6558375
25303,2019-03-26 05:45:00+00:00,712.74,631.36,22.77,7.41,7.78,266.44,936.2,999,108,22.6,939.0,21,2.4,13.91257,821.2333704182929,926.025673208436,96.47601779034072,1004.3395432362204,19685055.04742992,13912570.0,0.8678897201132583,0.6817953521877026,0.7067579931312625
25304,2019-03-26 06:00:00+00:00,699.32,595.27,22.79,7.5,7.94,266.57,935.99,922,107,22.9,938.599976,301,1.4,13.10254,799.0927043510434,921.2243843665112,94.82356904101856,976.7551883531868,19144401.691722464,13102540.0,0.8751425162465093,0.6461726481646957,0.6844058232263897
25305,2019-03-26 06:15:00+00:00,707.58,658.91,22.92,7.51,7.77,263.12,935.73,882,94,23.1,938.299988,194,5.2,13.543079999999998,773.09449409675,915.318859339954,92.87216018263835,944.3673477579904,18509600.01605661,13543079.999999998,0.9152568093589978,0.7198693583951137,0.7316786958255024
25306,2019-03-26 06:30:00+00:00,690.75,642.33,23.15,7.19,7.58,260.91,935.43,806,94,23.700001,938.200012,302,1.6,12.662,743.3606272230151,908.1820267326566,90.6245137387898,907.3272779866674,17783614.648538683,12662000.0,0.9292259701464772,0.7072701078559046,0.7120037321006876
25307,2019-03-26 06:45:00+00:00,648.22,600.06,23.4,6.47,7.5,262.9,935.13,746,99,23.299999,937.900024,280,1.4,11.86619,710.0319447406508,899.6510036109764,88.0830772580058,865.8111718120014,16969898.967515226,11866190.0,0.9129448397378396,0.6669919753232172,0.6992493015258933
25308,2019-03-26 07:00:00+00:00,605.4,551.85,23.66,5.53,7.66,269.61,934.86,698,317,23.4,937.700012,295,1.7,11.08458,673.268472719345,889.517412342383,85.24961217295538,820.0208242470793,16072408.155242752,11084580.0,0.8991955282783064,0.6203925773041395,0.6896651636104859
25309,2019-03-26 07:15:00+00:00,544.37,485.36,23.8,4.87,8.14,279.56,934.72,527,232,23.299999,937.5,310,3.1,9.748746,633.2499448889723,877.5139005079598,82.12462935314738,770.1847259573769,15095620.628764588,9748746.0,0.8596447649047082,0.5531080473130322,0.6457996156463974
25310,2019-03-26 07:30:00+00:00,487.68,415.24,23.74,4.87,8.61,285.07,934.72,259,103,23.5,937.299988,344,1.8,5.442813,590.1767908918433,863.2951581334171,78.7066019099733,716.5598744648184,14044573.539510442,5442813.0,0.8263286654547094,0.4809942417583062,0.3875385026599905
25311,2019-03-26 07:45:00+00:00,424.19,322.74,23.62,5.36,8.76,285.22,934.85,516,249,24.0,937.200012,352,0.8,8.498178,544.271871135039,846.410788002702,74.99084602001119,659.4347548878013,12924921.195800906,8498178.0,0.7793715282683688,0.38130421371586976,0.6575032738119068
25312,2019-03-26 08:00:00+00:00,404.21,334.29,23.62,5.91,8.8,284.09,935.01,496,234,24.1,937.0,33,1.1,7.943949000000001,495.783499912533,826.2658844408771,70.96790056815712,599.1343173873867,11743032.620792778,7943949.000000001,0.81529538613389,0.40457921148010306,0.6764818983755578
25313,2019-03-26 08:15:00+00:00,371.97,335.13,23.55,6.41,8.9,282.67,935.05,446,211,24.1,936.799988,266,1.2,7.020233999999999,444.9906392815557,802.062664204353,66.62112555408055,536.0282933581321,10506154.54981939,7020233.999999999,0.8359052239852762,0.41783518290612526,0.6682020492569932
25314,2019-03-26 08:30:00+00:00,344.24,302.98,23.45,6.77,8.9,281.7,935.02,384,182,24.1,936.599976,343,2.4,6.181785,392.2118841663209,772.7123320366727,61.923056130144175,472.482706074815,9260661.039066372,6181785.0,0.8776888561949389,0.39209934595119245,0.6675317208914091
25315,2019-03-26 08:45:00+00:00,299.45,263.62,23.32,6.96,8.77,280.95,934.98,318,149,24.1,936.5,49,1.7,5.158593,337.8214378850994,736.6995759821978,56.82974709427276,404.64088659980246,7930961.377356128,5158593.0,0.8864150300072123,0.3578392177686965,0.6504372867996078
25316,2019-03-26 09:00:00+00:00,266.96,232.1,23.22,6.96,8.58,281.41,934.92,130,53,23.9,936.700012,347,1.6,4.163823000000001,282.2784767829908,691.8715921188206,51.27184568806658,335.61362890213775,6578027.1264819,4163823.000000001,0.9457327495968907,0.33546687368562983,0.6329896365488116
25317,2019-03-26 09:15:00+00:00,213.12,182.35,23.03,6.94,8.38,283.02,934.86,102,41,23.5,936.700012,22,0.6,3.069576,226.18373356708904,635.1112591438666,45.14049610727318,266.2610889412116,5218717.343247748,3069576.0,0.9422428246228672,0.2871150485441067,0.5881859081660323
25318,2019-03-26 09:30:00+00:00,174.63,148.11,22.81,6.97,8.09,285.49,934.79,81,31,22.4,936.700012,135,1.0,2.046384,170.39535420237107,561.8609342294475,38.26627536110578,197.8198289797821,3877268.648003729,2046384.0,1.0248518852961193,0.2636061540799636,
25319,2019-03-26 09:45:00+00:00,117.64,95.5,22.41,7.12,7.63,288.57,934.74,66,24,23.1,936.799988,234,0.5,1.165302,116.2832074770268,465.6145956610703,30.395949869006515,132.24356066136264,2591973.788962708,1165302.0,1.011668000499911,0.20510525419507308,
25320,2019-03-26 10:00:00+00:00,79.27,61.88,21.9,7.43,7.02,292.56,934.72,40,12,19.700001,936.900024,181,1.0,0.525807,66.3257579981606,338.48404791825044,21.2196092827257,72.93388155881985,1429504.078552869,525807.0,1.1951616143188049,0.18281511456913638,
25321,2019-03-26 10:15:00+00:00,31.9,20.19,21.03,7.89,6.43,297.28,934.71,36,10,19.6,937.099976,185,1.8,0.28422,25.504410884003995,179.3673351295548,10.789473011022803,25.972135235155875,509053.8506090552,284220.0,1.2507640401922486,0.11256230118720902,
25372,2019-03-26 23:00:00+00:00,56.36,35.11,9.63,16.23,4.11,335.1,937.33,41,11,10.0,941.0,176,1.0,0.241587,61.28759189590108,322.4545401611014,20.128044313826656,66.15200091808438,1296579.217994454,241587.0,0.9195988658802136,0.10888356536229479,
25373,2019-03-26 23:15:00+00:00,95.34,58.45,10.36,16.05,3.61,329.96,937.59,66,23,10.3,941.099976,185,0.3,0.696339,110.6545773844006,453.567409071538,29.47751828128173,124.21874986632896,2434687.497380047,696339.0,0.8616001457291766,0.12886728373991505,
25374,2019-03-26 23:30:00+00:00,129.83,86.99,11.25,15.69,3.17,324.6,937.74,98,35,10.9,941.200012,160,0.0,1.335834,164.5872178657855,552.9411958987422,37.48964521000645,189.15917234233407,3707519.777909748,1335834.0,0.7888218883793962,0.15732233489785072,
25375,2019-03-26 23:45:00+00:00,193.5,163.55,12.41,14.92,2.82,319.5,937.83,116,43,11.6,941.099976,45,0.0,1.506366,220.41302740684208,628.4305257652474,44.471210875581846,257.31517921906214,5043377.512693618,1506366.0,0.877897292535411,0.2602515207243366,0.2986819836922072
25376,2019-03-27 00:00:00+00:00,221.11,182.13,13.57,14.42,2.65,315.85,937.82,153,54,11.9,941.200012,334,0.0,2.046384,276.074727186623,683.8357944080556,51.0564589584487,325.8630580024235,6386915.9368475005,2046384.0,0.8009063424720237,0.2663358681855138,0.3204025260758433
25377,2019-03-27 00:15:00+00:00,283.71,250.24,14.63,13.32,2.65,313.09,937.68,156,56,12.2,941.200012,296,0.0,2.089017,331.82035814068644,729.968175554933,56.71517620508678,394.9025883559487,7740090.731776594,2089017.0,0.8550108305281002,0.3428094653712317,0.269895673370292
25378,2019-03-27 00:30:00+00:00,301.49,260.53,15.64,12.68,2.62,308.05,937.57,189,69,12.9,941.099976,355,0.0,2.9700990000000003,386.4868721742945,766.9760043164246,61.89339807286797,462.87879124935387,9072424.308487335,2970099.0000000005,0.7800782425128185,0.3396846818332994,0.3273765532793088
25379,2019-03-27 00:45:00+00:00,356.67,303.96,16.61,11.92,2.58,302.67,937.43,197,69,13.2,941.200012,18,0.0,2.884833,439.601511360728,797.1019664291912,66.6657087048111,529.1184710352982,10370722.032291844,2884833.0,0.8113484389441143,0.3813313889585061,0.2781708921536368
25380,2019-03-27 01:00:00+00:00,387.33,336.22,17.45,11.48,2.55,296.2,937.31,242,85,13.9,941.099976,36,0.0,3.538539,490.7814494406565,821.9222526574405,71.07952810255955,590.173134377737,11567393.433803646,3538539.0,0.7892107585595175,0.4090654546861737,0.3059063409790533
25381,2019-03-27 01:15:00+00:00,416.09,365.04,18.28,10.95,2.56,289.22,937.21,271,95,14.1,941.099976,352,0.0,3.822759,539.7021178903049,842.5674751215704,75.1646635738943,650.8546452931375,12756751.047745496,3822759.0,0.7709623257112561,0.43324720070321965,0.2996655641936037
25382,2019-03-27 01:30:00+00:00,442.4,400.16,19.0,10.56,2.68,283.84,936.98,371,133,14.8,941.0,340,1.1,5.044905,586.0800514109037,859.8647060399999,78.9393583258539,708.4209574585216,13885050.766187022,5044905.0,0.7548456886307346,0.46537553778999396,0.3633335653539986
25383,2019-03-27 01:45:00+00:00,426.69,322.24,19.57,10.26,2.94,282.26,936.65,349,121,15.0,941.0,337,0.4,5.044905,629.6632682633988,874.4298002093483,82.41418377522893,762.5406697727697,14945797.127546284,5044905.0,0.6776479135853107,0.3685144306871199,0.3375467335028816
25384,2019-03-27 02:00:00+00:00,436.59,365.31,20.14,9.96,3.42,285.07,936.39,514,160,15.9,941.0,5,0.7,7.688150999999999,670.2257193803509,886.7284574118252,85.59459763901168,812.9199460581361,15933230.942739468,7688150.999999999,0.6514074100344045,0.41197504934742196,0.4825230380222018
25385,2019-03-27 02:15:00+00:00,439.17,335.12,20.67,9.69,4.12,290.46,936.4,430,136,16.9,940.700012,322,1.0,6.707592,707.5640572087801,897.1174004185544,88.48266575962043,859.2971370865502,16842223.886896383,6707592.0,0.6206787859355816,0.37355200093504837,0.3982604699382159
25386,2019-03-27 02:30:00+00:00,406.08,295.58,20.98,9.55,4.9,297.03,936.43,551,153,17.9,940.700012,357,1.1,8.24238,741.495776661632,905.8726719644432,91.07824859052448,901.4395543366364,17668215.26499807,8242380.000000001,0.5476497814030128,0.3262930974162359,0.4665089187773659
25387,2019-03-27 02:45:00+00:00,419.36,344.22,21.33,9.37,5.54,301.56,936.45,592,152,18.5,940.299988,345,1.4,8.825031,771.8581512547742,913.209408862476,93.37983405324906,939.1415072852674,18407173.542791244,8825031.0,0.543312264459818,0.3769343555371072,0.4794343346350491
25388,2019-03-27 03:00:00+00:00,441.43,390.79,21.61,9.28,5.94,304.73,936.49,669,183,19.200001,940.0,337,2.1,10.57298,798.5076643582453,919.295870355721,95.38513370081728,972.223117910934,19055573.11105431,10572980.0,0.5528187388843337,0.4250970907209493,0.5548497512187928
25389,2019-03-27 03:15:00+00:00,439.53,398.86,21.8,9.24,6.15,306.95,936.53,623,221,20.799999,939.5,48,1.8,9.393471,821.3197500483276,924.26351013699,97.09151643605162,1000.5296011059128,19610380.18167589,9393471.0,0.5351508958284973,0.43154359728091274,0.479005042889344
25390,2019-03-27 03:30:00+00:00,418.72,379.42,21.99,9.2,6.25,309.79,936.55,729,273,21.299999,939.5,312,2.1,10.88563,840.188697499381,928.2142593770752,98.49632575045725,1023.9307691695136,20000000.0,10885630.0,0.498364237993464,0.40876338212540375,0.5442815
25391,2019-03-27 03:45:00+00:00,399.89,360.04,22.19,9.17,6.31,313.76,936.55,718,272,22.1,939.299988,232,0.8,11.66723,855.0276571528547,931.2258051816012,99.59711323922966,1042.3206414374713,20000000.0,11667230.0,0.46769247363481603,0.38663017927191945,0.5833615
25392,2019-03-27 04:00:00+00:00,393.19,361.05,22.4,9.13,6.33,318.08,936.5,826,325,22.4,939.0,329,4.4,11.56775,865.7687016652675,933.355388962788,100.3918096523247,1055.617082480338,20000000.0,11567750.0,0.4541513215293144,0.38683014451893283,0.5783875
25393,2019-03-27 04:15:00+00:00,358.94,329.9,22.52,9.15,6.25,320.96,936.43,895,356,22.5,938.700012,15,3.5,12.69042,872.3628931413849,934.6424742347008,100.8788463518207,1063.761424439346,20000000.0,12690420.0,0.41145720757041204,0.3529691931346551,0.634521
25394,2019-03-27 04:30:00+00:00,357.44,332.02,22.68,9.17,6.08,322.92,936.26,819,330,22.799999,938.400024,347,2.2,10.89984,874.780346768465,935.1105207122046,101.05723724861582,1066.7181157544758,20000000.0,10899840.0,0.4086054302893552,0.35505963481955577,0.544992
25395,2019-03-27 04:45:00+00:00,328.94,298.56,22.74,9.22,5.91,323.88,935.99,1004,398,23.299999,938.299988,49,3.9,14.4668,873.0102760616268,934.7680136805154,100.92662688927636,1064.4744596871346,20000000.0,14466800.0,0.37678823379254217,0.3193947542390359,0.72334
25396,2019-03-27 05:00:00+00:00,301.14,251.34,22.77,9.28,5.78,324.16,935.68,770,301,23.5,938.099976,341,0.6,11.29774,867.0610070670072,933.6088317924008,100.48730751007656,1057.0405044946249,20000000.0,11297740.0,0.34731120134056226,0.26921339156299723,0.564887
25397,2019-03-27 05:15:00+00:00,286.59,221.01,22.82,9.29,5.69,324.3,935.31,806,321,23.299999,937.5,16,3.1,12.30673,856.9599658528357,931.6119843368764,99.74020668620244,1044.4491260479904,20000000.0,12306730.0,0.3344263576126211,0.2372339597555901,0.6153365
25398,2019-03-27 05:30:00+00:00,305.02,269.6,22.95,9.27,5.64,324.0,935.05,748,197,23.5,937.299988,327,2.4,11.63881,842.7536344998875,928.740695602946,98.68684429452072,1026.7562711881917,20000000.0,11638810.0,0.3619325832762584,0.29028554609096086,0.5819405
